Link,Nome,Preço
https://www.kabum.com.br/produto/339558,"Processador Amd Ryzen 5 5600g, 3.9 Até 4.4ghz, 19mb Am4, Wraith Stealth, Radeon Vega 7",
https://www.kabum.com.br/produto/311820,"Processador Amd Ryzen 5 Pro 4650g 3.7ghz (4.2ghz Turbo), Com Vídeo Integrado",
https://www.kabum.com.br/produto/322978,Processador 1200 Core I3 10100f 3.60ghz/6mb S/video Tray Bx8070110100f Intel,
https://www.kabum.com.br/produto/333524,"Processador Intel Core I5 6500, 3.2GHz, LGA 1151, OEM",
https://www.kabum.com.br/produto/352995,"Processador AMD Ryzen 9 5900X, 3.7GHz, (4.8GHz Turbo), Cache 70MB, 12 Cores, 24 Threads, AM4, TDP, 105W - 100-100000061WOF",
https://www.kabum.com.br/produto/375138,"Processador 1151, Core I3, 7100 3.9ghz/3mb S/cooler Tray I3-7100  Intel.",
https://www.kabum.com.br/produto/375153,"Processador 775 Celeron 1,8, Ghz 800,Oem 430 Intel.",
https://www.kabum.com.br/produto/373581,"Processador Intel Core I5-3470, 3.20GHz, LGA 1155",
https://www.kabum.com.br/produto/357786,Processador 1200 Core I3 10105f 3.70ghz/6mb S/video Tray Bx8070110105f Intel,
https://www.kabum.com.br/produto/365596,Processador Amd Ryzen 5 5500 19mb 3.6ghz (4.2ghz Max) Am4,
https://www.kabum.com.br/produto/364006,"Processador Amd Ryzen 5 5600g, 3.9ghz (4.4ghz Max Turbo), Am4, Vídeo Integrado, 6 Núcleos, 12 Threads - 100-100000252box",
https://www.kabum.com.br/produto/373595,"Processador Intel Core I3-2120, 3.3GHz, FCLGA 1155",
https://www.kabum.com.br/produto/190550,"Processador Intel I710700k 3.8ghz Max Turbo 5.1ghz, Ddr4, Lga1200 10 Geração",
https://www.kabum.com.br/produto/210069,"Processador AMD Ryzen 7 5800X, 3.8GHz, Cache 32MB, Octa Core, 16 Threads, AM4 - 100-100000063WOF",
https://www.kabum.com.br/produto/312330,"Processador Intel Core I3-10105F, 3.70GHz (4.4GHz Turbo), Cache 6MB, Quad Core, LGA 1200 - BX8070110105F",
https://www.kabum.com.br/produto/357787,Processador 1150 Core I3 4160 3.6ghz/3mb S/ Cooler Tray I3-4160 Intel,
https://www.kabum.com.br/produto/358058,"Processador Intel Core I5-10400, 2.9GHz, Cache 12MB, LGA 1200 - BX8070110400",
https://www.kabum.com.br/produto/357865,"Processador Intel Core I5 11500, 2.70GHz, Cache 12MB, LGA 1200, Box - BX8070811500",
https://www.kabum.com.br/produto/93110,"Processador Intel Core i3-8100 Coffee Lake, 3.6GHz, Cache 6MB, 3.6GHz, Quad Core, 4 Threads, LGA 1151 - BX80684I38100",
https://www.kabum.com.br/produto/90444,"Processador Intel Core i5-7640X Kaby Lake, 4GHz (4.2GHz Max Turbo), Cache 6MB, LGA 2066 - BX80677I57640X",
https://www.kabum.com.br/produto/98808,"Processador Intel Core i7-9700K Coffee Lake Refresh, 3.6GHz (4.9GHz Max Turbo), Cache 12MB, LGA 1151 - BX80684I79700K",
https://www.kabum.com.br/produto/135649,"Processador AMD Ryzen 3 2200G, 3.5GHz (3.7GHz Max Turbo), Cache 6MB, AM4 - YD2200C5FBBOX",
https://www.kabum.com.br/produto/150239,"Processador Intel Core I3-9100 9ª Geração, 3.6GHz (4.2GHz Max Turbo), Cache 6MB, Quad Core, LGA 1151 - BX80684I39100",
https://www.kabum.com.br/produto/150240,"Processador Intel Core I7-8700 Coffee Lake 8ª Geração, 3.2GHz (4.6GHz), LGA 1151 - BX80684I78700",
https://www.kabum.com.br/produto/135646,"Processador Intel Pentium Gold G5420, 3.80GHz, Cache 4MB, Dual Core, LGA 1151, Intel UHD Graphics 610 - BX80684G5420",
https://www.kabum.com.br/produto/148923,"Processador Intel Core I5-9400F Coffee Lake, 2.9GHz (4.1GHz Max Turbo), Cache 9MB, LGA 1151, Sem Ví­deo - BX80684I59400F",
https://www.kabum.com.br/produto/191512,"Processador AMD Ryzen 7 3800XT, 3.9GHz, Cache 36MB, LGA AM4, Sem Cooler, Box",
https://www.kabum.com.br/produto/169974,"Processador Intel Xeon E-2100, 3.50GHz, Cache 12MB, Hexa Core, LGA 1151, E2146G - BX80684E2146G",
https://www.kabum.com.br/produto/199560,"Processador AMD A6-9500E, 3.0GHz (3.4GHz Turbo), Cache 1MB, Dual Core, AM4 - AD9500AHABBOX",
https://www.kabum.com.br/produto/199822,"Processador AMD Ryzen 7 5800X, 8 Núcleos, 100-100000063WOF",
https://www.kabum.com.br/produto/152741,"Processador Intel Core i7-9700F Coffee Lake, Cache 12MB, 3.0GHz (4.7GHz Max Turbo), LGA 1151 - BX80684i79700F",
https://www.kabum.com.br/produto/168115,"Processador Intel Core I3-2100, 3.10GHz, Cache 3MB, LGA 1155, OEM",
https://www.kabum.com.br/produto/161638,"Processador Intel Core I3-7100 Kaby Lake 7ª Geração, 3.9GHz, Cache 3MB, LGA 1151 - BX80677I37100",
https://www.kabum.com.br/produto/178062,Processador AMD AM4 Ryzen 5 3600 3.6GHz 36Mb BOX,
https://www.kabum.com.br/produto/169461,"Processador AMD A6-9500, 3.5GHz, AM4, DDR4 - AD9500AGABBOX",
https://www.kabum.com.br/produto/175988,"Processador Intel Pentium E2180, 2.00GHz, Cache 1MB, LGA 775, Tray Sem Cooler",
https://www.kabum.com.br/produto/406984,"Processador Intel Core I5-4570s, 2.9ghz, LGA 1150 - OEM",
https://www.kabum.com.br/produto/429092,"Processador Intel Core I7-4770, 4ª Geração, 3.40ghz (3.90ghz Turbo), Socket LGA1150, Cache 8MB - Oem",
https://www.kabum.com.br/produto/444811,"Processador Intel Core I7 4770, 3.40ghz 8MB - Lga 1150 - 4ª Geração Oem",
https://www.kabum.com.br/produto/416678,"Processador Intel I3-9100, 4.20GHz, Cache 6MB, Dual Core, 4 Threads, FCLGA 1151",
https://www.kabum.com.br/produto/422686,"Processador Intel Core I3-6100, 6ª Geração, 3.70ghz, Socket LGA1151, Cache 3MB - Oem",
https://www.kabum.com.br/produto/444929,Processador Amd Ryzen 5 3600 35MB 3.6 - 4.2ghz Am4,
https://www.kabum.com.br/produto/429950,Processador Intel 1151 Core I5 8400 2.8ghz/9MB S/ Cooler Tray 8º G I5-8400,
https://www.kabum.com.br/produto/422654,"Processador Intel 1700 Celeron G6900, 3.40GHz",
https://www.kabum.com.br/produto/430116,"Processador Intel Pentium G2030, 3.0ghz, LGA 1155",
https://www.kabum.com.br/produto/409246,"Processador Intel I5 2400, 3.1GHz, LGA 1155, 2GTN, Com Cooler Tray",
https://www.kabum.com.br/produto/459510,"Processador Intel Core I7 7700, LGA 1151, C/ Cooler Tray",
https://www.kabum.com.br/produto/396707,"Processador Intel Core I5 3570 3ª Geração, 3.40GHz, Cache 6MB, LGA 1155, OEM",
https://www.kabum.com.br/produto/463678,"Processador Intel Core I5-12400, 2.5ghz (4.4ghz Max Turbo), Lga 1700 - Box",
https://www.kabum.com.br/produto/425201,"Processador, Intel Core I7, 7700 3.60Ghz, 8MB, 7ª Geração Oem 1151",
https://www.kabum.com.br/produto/448693,"Processador AMD Ryzen 5 4500 3.6GHz (4.1GHz), Cache 11MB, AM4, Cooler AMD Wraith Stealth - OEM",
https://www.kabum.com.br/produto/367680,"Processador Intel Core I7 3770 3ª Geração, 3.40GHz, Quad Core, 8 Threads, FCLGA 1155, OEM",
https://www.kabum.com.br/produto/90443,"Processador Intel Core i7-7740X Kaby Lake, 4.3GHz (4.5GHz Max Turbo), Cache 8MB, LGA 2066 - BX80677I77740X",
https://www.kabum.com.br/produto/84399,"Processador Intel Core i5-7400 Kaby Lake, 3Ghz (3.5GHz Max Turbo), Cache 6MB, 3Ghz (3.5GHz Max Turbo), Quad Core, 4 Thread, LGA 1151 - BX80677I57400",
https://www.kabum.com.br/produto/169559,"Processador AMD Ryzen Threadripper 3960X Clock, 4.5GHz, STRX4",
https://www.kabum.com.br/produto/392900,"Processador AMD Sempron 145, AM3+",
https://www.kabum.com.br/produto/99683,"Processador Intel Core i5-9400F Coffee Lake, 2.9GHz (4.1GHz Max Turbo), Cache 9MB, LGA 1151, Sem Vídeo - BX80684I59400F",
https://www.kabum.com.br/produto/406968,"Processador Intel Core I3, 3.06GHz, Cache 4MB, LGA 1156, 5XX, OEM",
https://www.kabum.com.br/produto/168051,"Processador Intel Core I7 3770, 3.9GHz, Cache 8MB, LGA 1155",
https://www.kabum.com.br/produto/178347,"Processador Intel Core I5 9600KF, 3.7GHz, Cache 9MB, LGA 1151, Sem Cooler, Sem Vídeo",
